|6.6.6
h2o_1E-14_3.tab                                                                                     
           2
f_CO2   
  -12.000000000000000     
   4.1139240506329111E-002
         317
f_O2    
  -110.00000000000000     
  0.34810126582278483     
         317
           5
f_CO2          f_O2           C[O(HP)1]      C[Opx(HP)2]    C[Cc(AE)3]    
 -9.20253       -37.9430        1.00000        1.00000                 NaN
 -9.16139       -37.9430        1.00000        1.00000                 NaN
 -9.12025       -37.9430        1.00000        1.00000                 NaN
 -9.07911       -37.9430        1.00000        1.00000                 NaN
 -9.03797       -37.9430        1.00000        1.00000                 NaN
 -8.99684       -37.9430        1.00000        1.00000                 NaN
 -8.95570       -37.9430        1.00000        1.00000                 NaN
 -8.91456       -37.9430        1.00000        1.00000                 NaN
 -8.87342       -37.9430        1.00000        1.00000                 NaN
 -8.83228       -37.9430        1.00000        1.00000                 NaN
 -8.79114       -37.9430        1.00000        1.00000                 NaN
 -8.75000       -37.9430        1.00000        1.00000                 NaN
 -8.70886       -37.9430        1.00000        1.00000                 NaN
 -8.66772       -37.9430        1.00000        1.00000                 NaN
 -8.62658       -37.9430        1.00000        1.00000                 NaN
 -8.58544       -37.9430        1.00000        1.00000                 NaN
 -8.54430       -37.9430        1.00000        1.00000                 NaN
 -8.50316       -37.9430        1.00000        1.00000                 NaN
 -8.46203       -37.9430        1.00000        1.00000                 NaN
 -8.42089       -37.9430        1.00000        1.00000                 NaN
 -8.37975       -37.9430        1.00000        1.00000                 NaN
 -8.33861       -37.9430        1.00000        1.00000                 NaN
 -8.29747       -37.9430        1.00000        1.00000                 NaN
 -8.25633       -37.9430        1.00000        1.00000                 NaN
 -8.21519       -37.9430        1.00000        1.00000                 NaN
 -8.17405       -37.9430        1.00000        1.00000                 NaN
 -8.13291       -37.9430        1.00000        1.00000                 NaN
 -8.09177       -37.9430        1.00000        1.00000                 NaN
 -8.05063       -37.9430        1.00000        1.00000                 NaN
 -8.00949       -37.9430        1.00000        1.00000                 NaN
 -7.96835       -37.9430        1.00000        1.00000                 NaN
 -7.92722       -37.9430                 NaN   1.00000        1.00000     
 -7.88608       -37.9430                 NaN   1.00000        1.00000     
 -7.84494       -37.9430                 NaN   1.00000        1.00000     
 -7.80380       -37.9430                 NaN   1.00000        1.00000     
 -7.76266       -37.9430                 NaN   1.00000        1.00000     
 -7.72152       -37.9430                 NaN   1.00000        1.00000     
 -7.68038       -37.9430                 NaN   1.00000        1.00000     
 -7.63924       -37.9430                 NaN   1.00000        1.00000     
 -7.59810       -37.9430                 NaN   1.00000        1.00000     
 -7.55696       -37.9430                 NaN   1.00000        1.00000     
 -7.51582       -37.9430                 NaN   1.00000        1.00000     
 -7.47468       -37.9430                 NaN   1.00000        1.00000     
 -7.43354       -37.9430                 NaN   1.00000        1.00000     
 -7.39241       -37.9430                 NaN   1.00000        1.00000     
 -7.35127       -37.9430                 NaN   1.00000        1.00000     
 -7.31013       -37.9430                 NaN   1.00000        1.00000     
 -7.26899       -37.9430                 NaN   1.00000        1.00000     
 -7.22785       -37.9430                 NaN   1.00000        1.00000     
 -7.18671       -37.9430                 NaN   1.00000        1.00000     
 -7.14557       -37.9430                 NaN   1.00000        1.00000     
 -7.10443       -37.9430                 NaN   1.00000        1.00000     
 -7.06329       -37.9430                 NaN   1.00000        1.00000     
 -7.02215       -37.9430                 NaN   1.00000        1.00000     
 -6.98101       -37.9430                 NaN   1.00000        1.00000     
 -6.93987       -37.9430                 NaN   1.00000        1.00000     
 -6.89873       -37.9430                 NaN   1.00000        1.00000     
 -6.85759       -37.9430                 NaN   1.00000        1.00000     
 -6.81646       -37.9430                 NaN            NaN   1.00000     
 -6.77532       -37.9430                 NaN            NaN   1.00000     
 -6.73418       -37.9430                 NaN            NaN   1.00000     
 -6.69304       -37.9430                 NaN            NaN   1.00000     
 -6.65190       -37.9430                 NaN            NaN   1.00000     
 -6.61076       -37.9430                 NaN            NaN   1.00000     
 -6.56962       -37.9430                 NaN            NaN   1.00000     
 -6.52848       -37.9430                 NaN            NaN   1.00000     
 -6.48734       -37.9430                 NaN            NaN   1.00000     
 -6.44620       -37.9430                 NaN            NaN   1.00000     
 -6.40506       -37.9430                 NaN            NaN   1.00000     
 -6.36392       -37.9430                 NaN            NaN   1.00000     
 -6.32278       -37.9430                 NaN            NaN   1.00000     
 -6.28165       -37.9430                 NaN            NaN   1.00000     
 -6.24051       -37.9430                 NaN            NaN   1.00000     
 -6.19937       -37.9430                 NaN            NaN   1.00000     
 -6.15823       -37.9430                 NaN            NaN   1.00000     
 -6.11709       -37.9430                 NaN            NaN   1.00000     
 -6.07595       -37.9430                 NaN            NaN   1.00000     
 -6.03481       -37.9430                 NaN            NaN   1.00000     
 -5.99367       -37.9430                 NaN            NaN   1.00000     
 -5.95253       -37.9430                 NaN            NaN   1.00000     
 -5.91139       -37.9430                 NaN            NaN   1.00000     
 -5.87025       -37.9430                 NaN            NaN   1.00000     
 -5.82911       -37.9430                 NaN            NaN   1.00000     
 -5.78797       -37.9430                 NaN            NaN   1.00000     
 -5.74684       -37.9430                 NaN            NaN   1.00000     
 -5.70570       -37.9430                 NaN            NaN   1.00000     
 -5.66456       -37.9430                 NaN            NaN   1.00000     
 -5.62342       -37.9430                 NaN            NaN   1.00000     
 -5.58228       -37.9430                 NaN            NaN   1.00000     
 -5.54114       -37.9430                 NaN            NaN   1.00000     
 -5.50000       -37.9430                 NaN            NaN   1.00000     
 -5.45886       -37.9430                 NaN            NaN   1.00000     
 -5.41772       -37.9430                 NaN            NaN   1.00000     
 -5.37658       -37.9430                 NaN            NaN   1.00000     
 -5.33544       -37.9430                 NaN            NaN   1.00000     
 -5.29430       -37.9430                 NaN            NaN   1.00000     
 -5.25316       -37.9430                 NaN            NaN   1.00000     
 -5.21203       -37.9430                 NaN            NaN   1.00000     
 -5.17089       -37.9430                 NaN            NaN   1.00000     
 -5.12975       -37.9430                 NaN            NaN   1.00000     
 -5.08861       -37.9430                 NaN            NaN   1.00000     
 -5.04747       -37.9430                 NaN            NaN   1.00000     
 -5.00633       -37.9430                 NaN            NaN   1.00000     
 -4.96519       -37.9430                 NaN            NaN   1.00000     
