|6.6.6
h2o_1E-14_3.tab                                                                                     
           2
f_CO2   
  -12.000000000000000     
   4.1139240506329111E-002
         317
f_O2    
  -110.00000000000000     
  0.34810126582278483     
         317
           9
f_CO2          f_O2           O(HP)          Opx(HP)        iron           mt             hem            Cc(AE)         q             
 0.547468       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.588608       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.629747       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.670886       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.712025       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.753165       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.794304       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.835443       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.876582       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.917722       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 0.958861       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
  1.00000       -60.5696                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -12.0000       -60.2215        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.9589       -60.2215        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.9177       -60.2215        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.8766       -60.2215        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.8354       -60.2215        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.7943       -60.2215        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.7532       -60.2215        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.7120       -60.2215        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.6709       -60.2215        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.6297       -60.2215        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.5886       -60.2215        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.5475       -60.2215        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.5063       -60.2215        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.4652       -60.2215        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.4241       -60.2215        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.3829       -60.2215        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.3418       -60.2215        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.3006       -60.2215        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.2595       -60.2215        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
 -11.2184       -60.2215        19.0274        54.5885                 NaN            NaN   26.3841                 NaN            NaN
